cod_ibge6,ano,populacao
521980,2019,12949.0
521990,2019,6264.0
522000,2019,13740.0
522005,2019,1381.0
522010,2019,33817.0
522015,2019,5167.0
522020,2019,21993.0
522026,2019,4057.0
522028,2019,2036.0
522040,2019,20645.0
522045,2019,115371.0
522050,2019,8544.0
522060,2019,20695.0
522068,2019,6856.0
522070,2019,2989.0
522100,2019,3529.0
522108,2019,3458.0
522119,2019,8043.0
522130,2019,2833.0
522140,2019,127599.0
522145,2019,3500.0
522150,2019,4598.0
522155,2019,5281.0
522157,2019,2854.0
522160,2019,40532.0
522170,2019,13843.0
522180,2019,3072.0
522185,2019,168468.0
522190,2019,3827.0
522200,2019,13863.0
522205,2019,8743.0
522220,2019,6171.0
522230,2019,5821.0
530010,2019,3015268.0
110001,2020,22728.0
110002,2020,109523.0
110003,2020,5188.0
110004,2020,85893.0
110005,2020,16204.0
110006,2020,15544.0
110007,2020,7220.0
110008,2020,18798.0
110009,2020,32695.0
110010,2020,46556.0
110011,2020,51620.0
110012,2020,130009.0
110013,2020,40867.0
110014,2020,20489.0
110015,2020,35737.0
110018,2020,36881.0
110020,2020,539354.0
110025,2020,18571.0
110026,2020,3804.0
110028,2020,55407.0
110029,2020,6216.0
110030,2020,102211.0
110032,2020,23077.0
110033,2020,31392.0
110034,2020,14106.0
110037,2020,13255.0
110040,2020,21847.0
110045,2020,40356.0
110050,2020,8329.0
110060,2020,6269.0
110070,2020,14266.0
110080,2020,27388.0
110090,2020,2987.0
110092,2020,11472.0
110094,2020,26183.0
110100,2020,7445.0
110110,2020,10641.0
110120,2020,9559.0
110130,2020,10818.0
110140,2020,16007.0
110143,2020,6895.0
110145,2020,6198.0
110146,2020,2148.0
110147,2020,2776.0
110148,2020,5066.0
110149,2020,20681.0
110150,2020,11851.0
110155,2020,4233.0
110160,2020,10395.0
110170,2020,11272.0
110175,2020,11377.0
110180,2020,6656.0
120001,2020,15490.0
120005,2020,7534.0
120010,2020,26702.0
120013,2020,10420.0
120017,2020,12008.0
120020,2020,89072.0
120025,2020,18696.0
120030,2020,34884.0
120032,2020,8473.0
120033,2020,19311.0
120034,2020,9581.0
120035,2020,19299.0
120038,2020,19955.0
120039,2020,12241.0
120040,2020,413418.0
120042,2020,19351.0
120043,2020,6717.0
120045,2020,23236.0
120050,2020,46511.0
120060,2020,43151.0
120070,2020,19596.0
120080,2020,18824.0
130002,2020,16220.0
130006,2020,11736.0
130008,2020,13956.0
130010,2020,21477.0
130014,2020,22359.0
130020,2020,20398.0
130030,2020,40290.0
130040,2020,27638.0
130050,2020,32483.0
130060,2020,43935.0
130063,2020,20093.0
130068,2020,19626.0
130070,2020,34635.0
130080,2020,41748.0
130083,2020,13283.0
130090,2020,15807.0
130100,2020,28508.0
130110,2020,38348.0
130115,2020,30846.0
130120,2020,85910.0
130130,2020,29168.0
130140,2020,35700.0
130150,2020,20393.0
130160,2020,17005.0
130165,2020,16937.0
130170,2020,56144.0
130180,2020,30436.0
130185,2020,49011.0
130190,2020,102701.0
130195,2020,7814.0
130200,2020,9230.0
130210,2020,2251.0
130220,2020,15106.0
130230,2020,13886.0
130240,2020,46882.0
130250,2020,98502.0
130255,2020,33049.0
130260,2020,2219580.0
130270,2020,56583.0
130280,2020,18261.0
130290,2020,65040.0
130300,2020,21443.0
130310,2020,38026.0
130320,2020,19928.0
130330,2020,26046.0
130340,2020,115363.0
130350,2020,19522.0
130353,2020,37193.0
130356,2020,34106.0
130360,2020,25865.0
130370,2020,21243.0
130380,2020,46303.0
130390,2020,40073.0
130395,2020,14352.0
130400,2020,9230.0
130406,2020,67182.0
130410,2020,17015.0
130420,2020,59547.0
130423,2020,18897.0
130426,2020,13690.0
130430,2020,16130.0
130440,2020,23585.0
140002,2020,13185.0
140005,2020,15380.0
140010,2020,419652.0
140015,2020,12557.0
140017,2020,18799.0
140020,2020,22283.0
140023,2020,10383.0
140028,2020,12296.0
140030,2020,18172.0
140040,2020,11532.0
140045,2020,18913.0
140047,2020,30782.0
140050,2020,8348.0
140060,2020,8110.0
140070,2020,10789.0
150010,2020,159080.0
150013,2020,7486.0
150020,2020,55669.0
150030,2020,39567.0
150034,2020,27615.0
150040,2020,57092.0
150050,2020,34076.0
150060,2020,115969.0
150070,2020,29688.0
150080,2020,535547.0
150085,2020,28607.0
150090,2020,46471.0
150095,2020,31773.0
150100,2020,16404.0
150110,2020,31325.0
150120,2020,48459.0
150125,2020,3262.0
150130,2020,127027.0
150140,2020,1499641.0
150145,2020,17839.0
150150,2020,63768.0
150157,2020,17118.0
150160,2020,16530.0
150170,2020,128914.0
150172,2020,14983.0
150175,2020,7368.0
150178,2020,67332.0
150180,2020,103497.0
150190,2020,29427.0
150195,2020,34609.0
150200,2020,24064.0
150210,2020,139364.0
150215,2020,38103.0
150220,2020,69431.0
150230,2020,54425.0
150240,2020,203251.0
150250,2020,23948.0
150260,2020,12131.0
150270,2020,47991.0
150275,2020,33781.0
150276,2020,13761.0
150277,2020,17846.0
150280,2020,34994.0
150285,2020,14587.0
150290,2020,40584.0
150293,2020,60469.0
150295,2020,33940.0
150300,2020,7070.0
150304,2020,20525.0
150307,2020,26111.0
150309,2020,41081.0
150310,2020,33755.0
150320,2020,39023.0
150330,2020,63036.0
150340,2020,11861.0
150345,2020,65625.0
150350,2020,32595.0
150360,2020,101395.0
150370,2020,53355.0
150375,2020,7590.0
150380,2020,59842.0
150390,2020,58960.0
150400,2020,29282.0
150405,2020,30235.0
150410,2020,8573.0
150420,2020,283542.0
150430,2020,29516.0
150440,2020,28450.0
150442,2020,133685.0
150445,2020,31975.0
150450,2020,27890.0
150460,2020,31530.0
150470,2020,83182.0
150475,2020,16184.0
150480,2020,58162.0
150490,2020,40906.0
150495,2020,21444.0
150497,2020,16854.0
150500,2020,15506.0
150503,2020,25766.0
150506,2020,77214.0
150510,2020,52306.0
150520,2020,32850.0
150530,2020,74016.0
150540,2020,17961.0
150543,2020,33335.0
150548,2020,48414.0
150549,2020,7582.0
150550,2020,114503.0
150553,2020,213576.0
150555,2020,5410.0
150560,2020,8081.0
150563,2020,12979.0
150565,2020,31659.0
150570,2020,31549.0
150580,2020,62945.0
150590,2020,41801.0
150600,2020,29846.0
150610,2020,10857.0
150611,2020,13702.0
150613,2020,85563.0
150616,2020,18201.0
150618,2020,52803.0
150619,2020,51500.0
150620,2020,40922.0
150630,2020,24075.0
150635,2020,21449.0
150640,2020,10314.0
150650,2020,71837.0
150655,2020,19843.0
150658,2020,21850.0
150660,2020,24995.0
150670,2020,74419.0
150680,2020,306480.0
150690,2020,6753.0
150700,2020,31918.0
150710,2020,18129.0
150715,2020,25753.0
150720,2020,32139.0
150730,2020,132138.0
150740,2020,15930.0
150745,2020,24705.0
150746,2020,6217.0
150747,2020,23244.0
150750,2020,14051.0
150760,2020,59632.0
150770,2020,26974.0
150775,2020,6009.0
150780,2020,11480.0
150790,2020,25565.0
150795,2020,108969.0
150796,2020,11847.0
150797,2020,18917.0
150800,2020,64030.0
150803,2020,31257.0
150805,2020,19168.0
150808,2020,40136.0
150810,2020,115144.0
150812,2020,60761.0
150815,2020,45435.0
150820,2020,54172.0
150830,2020,61751.0
150835,2020,15279.0
150840,2020,45086.0
160005,2020,5488.0
160010,2020,9187.0
160015,2020,17067.0
160020,2020,11306.0
160021,2020,6101.0
160023,2020,7967.0
160025,2020,5617.0
160027,2020,51362.0
160030,2020,512902.0
160040,2020,22053.0
160050,2020,27906.0
160053,2020,22452.0
160055,2020,5246.0
160060,2020,123096.0
160070,2020,17769.0
160080,2020,16254.0
170025,2020,2594.0
170030,2020,6892.0
170035,2020,5346.0
170040,2020,6979.0
170070,2020,8396.0
170100,2020,9492.0
170105,2020,3454.0
170110,2020,4848.0
170130,2020,5731.0
170190,2020,7155.0
170200,2020,8467.0
170210,2020,183381.0
170215,2020,5793.0
170220,2020,36170.0
170230,2020,6616.0
170240,2020,10534.0
170255,2020,18643.0
170270,2020,3783.0
170290,2020,9787.0
170300,2020,10666.0
170305,2020,3592.0
170307,2020,4632.0
170310,2020,5651.0
170320,2020,4448.0
170330,2020,5008.0
170360,2020,2211.0
170370,2020,5519.0
170380,2020,11497.0
170382,2020,2284.0
170384,2020,10312.0
170386,2020,4441.0
170388,2020,2603.0
170389,2020,4130.0
170390,2020,5442.0
170410,2020,2936.0
170460,2020,1410.0
170510,2020,3331.0
170550,2020,35851.0
170555,2020,4861.0
170560,2020,4087.0
170600,2020,5639.0
170610,2020,7278.0
170625,2020,1735.0
170650,2020,6174.0
170700,2020,22424.0
170710,2020,6943.0
170720,2020,7185.0
170730,2020,4686.0
170740,2020,11139.0
170755,2020,3830.0
170765,2020,5243.0
170770,2020,8874.0
170820,2020,18399.0
170825,2020,2602.0
170830,2020,5130.0
170900,2020,13095.0
170930,2020,26165.0
170950,2020,87545.0
170980,2020,2052.0
171050,2020,7452.0
171070,2020,5832.0
171090,2020,3795.0
171110,2020,2420.0
171150,2020,3878.0
171180,2020,2184.0
171190,2020,13676.0
171195,2020,4393.0
171200,2020,3167.0
171215,2020,1954.0
171240,2020,3733.0
171245,2020,3154.0
171250,2020,5254.0
171270,2020,2729.0
171280,2020,3448.0
171320,2020,17936.0
171330,2020,13493.0
171360,2020,8066.0
171370,2020,2295.0
171380,2020,6745.0
171395,2020,3587.0
171420,2020,9250.0
171430,2020,3834.0
171488,2020,11917.0
171500,2020,4304.0
171510,2020,4397.0
171515,2020,2332.0
171525,2020,2745.0
171550,2020,1118.0
171570,2020,6131.0
171575,2020,7676.0
171610,2020,51891.0
171620,2020,10437.0
171630,2020,4867.0
171650,2020,13773.0
171660,2020,11873.0
171665,2020,5512.0
171670,2020,8141.0
171700,2020,4430.0
171720,2020,3033.0
171750,2020,7743.0
171780,2020,4591.0
171790,2020,8116.0
171800,2020,3170.0
171820,2020,53316.0
171830,2020,8498.0
171840,2020,3676.0
171845,2020,2717.0
171850,2020,4342.0
171855,2020,4684.0
171865,2020,2171.0
171870,2020,2856.0
171875,2020,6488.0
171880,2020,4794.0
171884,2020,3373.0
171886,2020,7595.0
171888,2020,3486.0
171889,2020,2386.0
171890,2020,4846.0
171900,2020,2897.0
172000,2020,2530.0
172010,2020,5391.0
172015,2020,1598.0
172020,2020,12294.0
172025,2020,3094.0
172030,2020,4852.0
172049,2020,3904.0
172065,2020,5428.0
172080,2020,8997.0
172085,2020,1986.0
172090,2020,16825.0
172093,2020,2166.0
172097,2020,2812.0
172100,2020,306296.0
172110,2020,7617.0
172120,2020,22845.0
172125,2020,1922.0
172130,2020,2729.0
172208,2020,11734.0
172210,2020,11520.0
210005,2020,113121.0
210010,2020,6578.0
210015,2020,12652.0
210020,2020,22112.0
210030,2020,26757.0
210040,2020,8189.0
210043,2020,27858.0
210047,2020,31943.0
210050,2020,11212.0
210055,2020,7005.0
210060,2020,41729.0
210070,2020,26988.0
210080,2020,15894.0
210083,2020,17413.0
210087,2020,15551.0
210090,2020,46771.0
210095,2020,32764.0
210100,2020,29932.0
210110,2020,12183.0
210120,2020,104790.0
210125,2020,17252.0
210130,2020,18654.0
210135,2020,5670.0
210140,2020,95929.0
210150,2020,18924.0
210160,2020,88492.0
210170,2020,63217.0
210173,2020,7528.0
210177,2020,11279.0
210180,2020,5638.0
210190,2020,21299.0
210193,2020,6073.0
210197,2020,8382.0
210200,2020,41822.0
210203,2020,34567.0
210207,2020,16438.0
210210,2020,36651.0
210215,2020,9014.0
210220,2020,28798.0
210230,2020,23939.0
210232,2020,72983.0
210235,2020,15467.0
210237,2020,9478.0
210240,2020,11216.0
210250,2020,19451.0
210255,2020,14453.0
210260,2020,20278.0
210270,2020,22117.0
210275,2020,10935.0
210280,2020,24165.0
210290,2020,23952.0
210300,2020,165525.0
210310,2020,10693.0
210312,2020,8740.0
210315,2020,13670.0
210317,2020,21840.0
210320,2020,80195.0
210325,2020,14777.0
210330,2020,123116.0
210340,2020,49621.0
210350,2020,41312.0
210355,2020,16400.0
210360,2020,65544.0
210370,2020,32626.0
210375,2020,12916.0
210380,2020,23372.0
210390,2020,11401.0
210400,2020,17104.0
210405,2020,42527.0
210407,2020,8484.0
210408,2020,10460.0
210409,2020,19258.0
210410,2020,12647.0
210420,2020,17790.0
210430,2020,11963.0
210440,2020,17944.0
210450,2020,10886.0
210455,2020,18520.0
210460,2020,14656.0
210462,2020,7844.0
210465,2020,10151.0
210467,2020,25539.0
210470,2020,6261.0
210480,2020,70065.0
210490,2020,11997.0
210500,2020,28932.0
210510,2020,27269.0
210515,2020,14324.0
210520,2020,11387.0
210530,2020,259337.0
210535,2020,16005.0
210540,2020,68723.0
210542,2020,26068.0
210545,2020,10310.0
210547,2020,17040.0
210550,2020,23740.0
210560,2020,16198.0
210565,2020,4392.0
210570,2020,50616.0
210580,2020,10869.0
210590,2020,16314.0
210592,2020,11265.0
210594,2020,8857.0
210596,2020,11464.0
210598,2020,7602.0
210600,2020,11918.0
210610,2020,12214.0
210620,2020,6984.0
210630,2020,20029.0
210632,2020,21586.0
210635,2020,7775.0
210637,2020,16511.0
210640,2020,16977.0
210650,2020,23482.0
210660,2020,33943.0
210663,2020,17033.0
210667,2020,8483.0
210670,2020,21031.0
210675,2020,28754.0
210680,2020,15011.0
210690,2020,33664.0
210700,2020,9111.0
210710,2020,19572.0
210720,2020,14642.0
210725,2020,5427.0
210730,2020,4682.0
210735,2020,21080.0
210740,2020,19561.0
210745,2020,14836.0
210750,2020,123747.0
210760,2020,19781.0
210770,2020,21479.0
210780,2020,35008.0
210790,2020,19137.0
210800,2020,19583.0
210805,2020,16166.0
210810,2020,21066.0
210820,2020,39191.0
210825,2020,25354.0
210830,2020,38731.0
210840,2020,14345.0
210845,2020,23364.0
210850,2020,33065.0
210860,2020,83777.0
210870,2020,21379.0
210880,2020,18720.0
210890,2020,17595.0
210900,2020,24092.0
210905,2020,5955.0
210910,2020,48036.0
210920,2020,12838.0
210923,2020,7070.0
210927,2020,19069.0
210930,2020,11261.0
210940,2020,15431.0
210945,2020,31177.0
210950,2020,20334.0
210955,2020,7825.0
210960,2020,42994.0
210970,2020,5679.0
210975,2020,7826.0
210980,2020,42483.0
210990,2020,89489.0
211000,2020,72887.0
211003,2020,25371.0
211010,2020,25764.0
211020,2020,38298.0
211023,2020,13547.0
211027,2020,16034.0
211030,2020,14522.0
211040,2020,18717.0
211050,2020,45604.0
211060,2020,28667.0
211065,2020,7420.0
211070,2020,34384.0
211080,2020,4562.0
211085,2020,11941.0
211090,2020,12218.0
211100,2020,20701.0
211102,2020,15787.0
211105,2020,11193.0
211107,2020,18645.0
211110,2020,25996.0
211120,2020,179028.0
211125,2020,7640.0
211130,2020,1108975.0
211140,2020,18727.0
211150,2020,41579.0
211153,2020,12735.0
211157,2020,4684.0
211160,2020,18980.0
211163,2020,5131.0
211167,2020,6789.0
211170,2020,22350.0
211172,2020,14096.0
211174,2020,11214.0
211176,2020,14050.0
211178,2020,10299.0
211180,2020,18160.0
211190,2020,10634.0
211195,2020,5676.0
211200,2020,8582.0
211210,2020,29183.0
211220,2020,170222.0
211223,2020,22112.0
211227,2020,5854.0
211230,2020,42040.0
211240,2020,35709.0
211245,2020,25868.0
211250,2020,59398.0
211260,2020,33459.0
211270,2020,57168.0
211280,2020,52649.0
211285,2020,13598.0
211290,2020,32861.0
211300,2020,31522.0
211400,2020,51956.0
220005,2020,7102.0
220010,2020,5131.0
220020,2020,17470.0
220025,2020,7665.0
220027,2020,4918.0
220030,2020,14339.0
220040,2020,40605.0
220045,2020,5445.0
220050,2020,17604.0
220060,2020,6783.0
220070,2020,9938.0
220080,2020,3170.0
220090,2020,5827.0
220095,2020,2551.0
220100,2020,4720.0
220105,2020,7863.0
220110,2020,11326.0
220115,2020,11671.0
220117,2020,3952.0
220120,2020,47185.0
220130,2020,3352.0
220140,2020,7027.0
220150,2020,26905.0
220155,2020,4030.0
220157,2020,3587.0
220160,2020,10473.0
220170,2020,5507.0
220173,2020,6210.0
220177,2020,6815.0
220180,2020,4505.0
220190,2020,25387.0
220191,2020,5651.0
220192,2020,5685.0
220194,2020,6426.0
220196,2020,8347.0
220198,2020,3848.0
220200,2020,19807.0
220202,2020,8264.0
220205,2020,10630.0
220207,2020,3573.0
220208,2020,7674.0
220209,2020,5781.0
220210,2020,5620.0
220211,2020,5069.0
220213,2020,5965.0
220217,2020,7311.0
220220,2020,46893.0
220225,2020,3944.0
220230,2020,21258.0
220240,2020,11445.0
220245,2020,4114.0
220250,2020,10964.0
220253,2020,5890.0
220255,2020,5085.0
220260,2020,19715.0
220265,2020,5451.0
220270,2020,27845.0
220271,2020,4899.0
220272,2020,6168.0
220273,2020,4032.0
220275,2020,6516.0
220277,2020,7661.0
220280,2020,4807.0
220285,2020,4685.0
220290,2020,26709.0
220300,2020,8323.0
220310,2020,10444.0
220320,2020,11426.0
220323,2020,4968.0
220325,2020,4459.0
220327,2020,5367.0
220330,2020,13840.0
220335,2020,7029.0
220340,2020,6922.0
220342,2020,4354.0
220345,2020,9565.0
220350,2020,14575.0
220360,2020,4930.0
220370,2020,39848.0
220375,2020,5319.0
220380,2020,4462.0
220385,2020,2560.0
220390,2020,60025.0
220400,2020,5347.0
220410,2020,4323.0
220415,2020,3200.0
220420,2020,9372.0
220430,2020,11659.0
220435,2020,5460.0
220440,2020,10694.0
220450,2020,10497.0
220455,2020,4568.0
220460,2020,3879.0
220465,2020,9457.0
220470,2020,15319.0
220480,2020,9838.0
220490,2020,8566.0
220500,2020,11551.0
220510,2020,11028.0
220515,2020,5729.0
220520,2020,19170.0
220525,2020,4513.0
220527,2020,4875.0
220530,2020,4447.0
220535,2020,3005.0
220540,2020,14376.0
220545,2020,5466.0
220550,2020,39336.0
220551,2020,5485.0
220552,2020,5640.0
220553,2020,4777.0
220554,2020,2858.0
220555,2020,8577.0
220556,2020,4656.0
220557,2020,6777.0
220558,2020,4075.0
220559,2020,5198.0
220560,2020,5283.0
220570,2020,30438.0
220580,2020,25504.0
220585,2020,8342.0
220590,2020,5351.0
220595,2020,8543.0
220600,2020,4547.0
220605,2020,6449.0
220610,2020,10958.0
220620,2020,33833.0
220630,2020,1242.0
220635,2020,6608.0
220640,2020,10564.0
220650,2020,7767.0
220660,2020,10615.0
220665,2020,4530.0
220667,2020,6811.0
220669,2020,9209.0
220670,2020,7322.0
220672,2020,8602.0
220675,2020,4891.0
220680,2020,8723.0
220690,2020,6556.0
220695,2020,3003.0
220700,2020,37085.0
220710,2020,2468.0
220720,2020,6873.0
220730,2020,4126.0
220735,2020,3404.0
220740,2020,5036.0
220750,2020,14587.0
220755,2020,3937.0
220760,2020,10819.0
220770,2020,153482.0
220775,2020,4323.0
220777,2020,6406.0
220779,2020,4065.0
220780,2020,20554.0
220785,2020,3669.0
220790,2020,38778.0
220793,2020,2544.0
220795,2020,4383.0
220800,2020,78431.0
220810,2020,12139.0
220820,2020,18459.0
220830,2020,28874.0
220840,2020,63787.0
220850,2020,12608.0
220855,2020,2720.0
220860,2020,3150.0
220865,2020,9017.0
220870,2020,8796.0
220880,2020,17979.0
220885,2020,4309.0
220887,2020,4488.0
220890,2020,7376.0
220900,2020,6433.0
220910,2020,6247.0
220915,2020,4033.0
220920,2020,6254.0
220930,2020,5882.0
220935,2020,4642.0
220937,2020,5255.0
220940,2020,6441.0
220945,2020,2166.0
220950,2020,3803.0
220955,2020,4451.0
220960,2020,2932.0
220965,2020,5779.0
220970,2020,6420.0
220975,2020,3057.0
220980,2020,5030.0
220985,2020,4614.0
220987,2020,6064.0
220990,2020,6122.0
220995,2020,4848.0
220997,2020,8038.0
221000,2020,20662.0
221005,2020,5354.0
221010,2020,3741.0
221020,2020,6700.0
221030,2020,6371.0
221035,2020,4577.0
221037,2020,2646.0
221038,2020,2454.0
221039,2020,3038.0
221040,2020,17639.0
221050,2020,14324.0
221060,2020,34877.0
221062,2020,3451.0
221063,2020,4303.0
221065,2020,10058.0
221070,2020,14649.0
221080,2020,12746.0
221090,2020,4563.0
221093,2020,6767.0
221095,2020,2929.0
221097,2020,2773.0
221100,2020,868075.0
221110,2020,44569.0
221120,2020,21655.0
221130,2020,20929.0
221135,2020,4938.0
221140,2020,4386.0
221150,2020,3080.0
221160,2020,2952.0
221170,2020,4471.0
230010,2020,11853.0
230015,2020,15036.0
230020,2020,63104.0
230030,2020,54481.0
230040,2020,17493.0
230050,2020,11781.0
230060,2020,7650.0
230070,2020,17196.0
230075,2020,43829.0
230080,2020,7378.0
230090,2020,14672.0
230100,2020,80935.0
230110,2020,74975.0
230120,2020,26535.0
230125,2020,10959.0
230130,2020,21654.0
230140,2020,11802.0
230150,2020,7844.0
230160,2020,23478.0
230170,2020,24610.0
230180,2020,6303.0
230185,2020,18256.0
230190,2020,61228.0
230195,2020,22573.0
230200,2020,22758.0
230205,2020,15044.0
230210,2020,35941.0
230220,2020,53949.0
230230,2020,32722.0
230240,2020,54577.0
230250,2020,49842.0
230260,2020,63907.0
230270,2020,27470.0
230280,2020,77244.0
230290,2020,17786.0
230300,2020,22782.0
230310,2020,18459.0
230320,2020,26987.0
230330,2020,18699.0
230340,2020,17685.0
230350,2020,72232.0
230360,2020,20871.0
230365,2020,10376.0
230370,2020,365212.0
230380,2020,25585.0
230390,2020,13091.0
230393,2020,13565.0
230395,2020,20274.0
230400,2020,23239.0
230410,2020,75159.0
230420,2020,133031.0
230423,2020,18133.0
230425,2020,24977.0
230426,2020,9662.0
230427,2020,7225.0
230428,2020,54337.0
230430,2020,19389.0
230435,2020,24452.0
230440,2020,2686612.0
230445,2020,16631.0
230450,2020,14134.0
230460,2020,7694.0
230465,2020,14407.0
230470,2020,54962.0
230480,2020,4814.0
230490,2020,11144.0
230495,2020,26290.0
230500,2020,40784.0
230510,2020,5132.0
230520,2020,20053.0
230523,2020,68529.0
230526,2020,13369.0
230530,2020,25082.0
230533,2020,12629.0
230535,2020,20060.0
230540,2020,68162.0
230550,2020,103074.0
230560,2020,26187.0
230565,2020,11596.0
230570,2020,12485.0
230580,2020,42058.0
230590,2020,38114.0
230600,2020,14326.0
230610,2020,24305.0
230620,2020,7866.0
230625,2020,38325.0
230630,2020,53067.0
230640,2020,130539.0
230650,2020,20520.0
230655,2020,42215.0
230660,2020,21836.0
230670,2020,18147.0
230680,2020,11492.0
230690,2020,34636.0
230700,2020,33834.0
230710,2020,27181.0
230720,2020,8130.0
230725,2020,20087.0
230730,2020,276264.0
230740,2020,24892.0
230750,2020,31492.0
230760,2020,59890.0
230763,2020,19864.0
230765,2020,229458.0
230770,2020,130346.0
230780,2020,27595.0
230790,2020,11321.0
230800,2020,39044.0
230810,2020,48168.0
230820,2020,15185.0
230830,2020,27462.0
230835,2020,13142.0
230837,2020,13894.0
230840,2020,35480.0
230850,2020,43858.0
230860,2020,17249.0
230870,2020,61738.0
230880,2020,8779.0
230890,2020,22685.0
230900,2020,14549.0
230910,2020,10941.0
230920,2020,15684.0
230930,2020,32408.0
230940,2020,28673.0
230945,2020,25833.0
230950,2020,21384.0
230960,2020,73188.0
230970,2020,84554.0
230980,2020,12288.0
230990,2020,6549.0
231000,2020,9422.0
231010,2020,13439.0
231020,2020,35304.0
231025,2020,32992.0
231030,2020,31455.0
231040,2020,12252.0
231050,2020,43309.0
231060,2020,9143.0
231070,2020,37900.0
231080,2020,16331.0
231085,2020,20769.0
231090,2020,17086.0
231095,2020,11001.0
231100,2020,12347.0
231110,2020,14958.0
231120,2020,11106.0
231123,2020,6437.0
231126,2020,21166.0
231130,2020,88321.0
231135,2020,16147.0
231140,2020,81778.0
231150,2020,22293.0
231160,2020,29146.0
231170,2020,18385.0
231180,2020,78882.0
231190,2020,15788.0
231195,2020,16635.0
231200,2020,32654.0
231210,2020,17712.0
231220,2020,43711.0
231230,2020,48131.0
231240,2020,48869.0
231250,2020,7601.0
231260,2020,13044.0
231270,2020,25456.0
231280,2020,7691.0
231290,2020,210711.0
231300,2020,18357.0
231310,2020,30807.0
231320,2020,26225.0
231325,2020,8573.0
231330,2020,59062.0
231335,2020,19371.0
231340,2020,76537.0
231350,2020,56291.0
231355,2020,16431.0
231360,2020,35047.0
231370,2020,7736.0
231375,2020,19903.0
231380,2020,22040.0
231390,2020,13915.0
231395,2020,18471.0
231400,2020,40903.0
231410,2020,61410.0
240010,2020,11121.0
240020,2020,58384.0
240030,2020,11029.0
240040,2020,3272.0
240050,2020,13553.0
240060,2020,4710.0
240070,2020,14728.0
240080,2020,11705.0
240090,2020,7154.0
240100,2020,35874.0
240110,2020,27967.0
240120,2020,14417.0
240130,2020,9670.0
240140,2020,9322.0
240145,2020,28747.0
240150,2020,3994.0
240160,2020,5525.0
240165,2020,2197.0
240170,2020,10267.0
240180,2020,12787.0
240185,2020,6561.0
240190,2020,3715.0
240200,2020,68343.0
240210,2020,11291.0
240220,2020,34548.0
240230,2020,20541.0
240240,2020,8239.0
240250,2020,10867.0
240260,2020,73886.0
240270,2020,11181.0
240280,2020,5504.0
240290,2020,4915.0
240300,2020,7983.0
240310,2020,44905.0
240320,2020,7072.0
240325,2020,267036.0
240330,2020,5668.0
240340,2020,6054.0
240350,2020,10484.0
240360,2020,28936.0
240370,2020,5997.0
240375,2020,3067.0
240380,2020,9786.0
240390,2020,2813.0
240400,2020,4041.0
240410,2020,2845.0
240420,2020,26669.0
240430,2020,13076.0
240440,2020,10463.0
240450,2020,15963.0
240460,2020,13901.0
240470,2020,15626.0
240480,2020,2253.0
240485,2020,7595.0
240490,2020,5897.0
240500,2020,9238.0
240510,2020,6893.0
240520,2020,5248.0
240530,2020,10275.0
240540,2020,4995.0
240550,2020,2606.0
240560,2020,14942.0
240570,2020,12396.0
240580,2020,35160.0
240590,2020,2654.0
240600,2020,5946.0
240610,2020,18315.0
240615,2020,3922.0
240620,2020,6811.0
240630,2020,7584.0
240640,2020,2732.0
240650,2020,15749.0
240660,2020,8297.0
240670,2020,11344.0
240680,2020,4763.0
240690,2020,4025.0
240700,2020,10146.0
240710,2020,81821.0
240720,2020,32039.0
240725,2020,4062.0
240730,2020,8336.0
240740,2020,8758.0
240750,2020,12544.0
240760,2020,4634.0
240770,2020,11208.0
240780,2020,22576.0
240790,2020,2084.0
240800,2020,300618.0
240810,2020,890480.0
240820,2020,27938.0
240830,2020,37450.0
240840,2020,4244.0
240850,2020,4813.0
240860,2020,4276.0
240870,2020,3750.0
240880,2020,5272.0
240890,2020,21545.0
240895,2020,10905.0
240910,2020,13474.0
240920,2020,3102.0
240930,2020,12809.0
240933,2020,5621.0
240940,2020,30600.0
240950,2020,3199.0
240960,2020,2438.0
240970,2020,6653.0
240980,2020,14844.0
240990,2020,15272.0
241000,2020,3869.0
241010,2020,15531.0
241020,2020,7906.0
241025,2020,6522.0
241030,2020,10522.0
241040,2020,9724.0
241050,2020,5128.0
241060,2020,3208.0
241070,2020,3614.0
241080,2020,4199.0
241090,2020,8220.0
241100,2020,4462.0
241105,2020,4140.0
241110,2020,3592.0
241120,2020,39988.0
241140,2020,11956.0
241142,2020,2689.0
241150,2020,24280.0
241160,2020,2717.0
241170,2020,4495.0
241180,2020,3595.0
241190,2020,4255.0
241200,2020,103672.0
241210,2020,6207.0
241220,2020,44236.0
241230,2020,12879.0
241240,2020,4665.0
241250,2020,23655.0
241255,2020,10362.0
241260,2020,17720.0
241270,2020,5930.0
241280,2020,8192.0
241290,2020,11053.0
241300,2020,6450.0
241310,2020,6127.0
241320,2020,4484.0
241330,2020,5751.0
241335,2020,12083.0
241340,2020,8092.0
241350,2020,6178.0
241355,2020,4816.0
241360,2020,2088.0
241370,2020,5561.0
241380,2020,2586.0
241390,2020,12297.0
241400,2020,15869.0
241410,2020,10855.0
241415,2020,6019.0
241420,2020,14440.0
241430,2020,2421.0
241440,2020,33503.0
241445,2020,3216.0
241450,2020,10520.0
