cod_ibge6,ano,leitos_uti,leitos_complementares
150345,2020,0.0,2.0
150360,2020,20.0,37.0
150380,2020,0.0,4.0
150400,2020,0.0,1.0
150405,2020,0.0,1.0
150420,2020,93.0,122.0
150430,2020,0.0,3.0
150440,2020,0.0,1.0
150442,2020,7.0,20.0
150450,2020,0.0,1.0
150460,2020,0.0,1.0
150470,2020,0.0,2.0
150480,2020,0.0,13.0
150490,2020,0.0,4.0
150497,2020,1.0,2.0
150503,2020,0.0,1.0
150506,2020,0.0,2.0
150510,2020,0.0,1.0
150520,2020,0.0,1.0
150530,2020,0.0,8.0
150543,2020,0.0,1.0
150548,2020,0.0,1.0
150549,2020,0.0,1.0
150550,2020,20.0,35.0
150553,2020,31.0,60.0
150565,2020,0.0,3.0
150570,2020,2.0,4.0
150580,2020,0.0,1.0
150590,2020,0.0,1.0
150610,2020,0.0,4.0
150613,2020,35.0,49.0
150616,2020,0.0,4.0
150618,2020,0.0,2.0
150619,2020,1.0,5.0
150620,2020,0.0,2.0
150630,2020,0.0,1.0
150658,2020,0.0,5.0
150680,2020,76.0,107.0
150700,2020,0.0,1.0
150720,2020,0.0,1.0
150730,2020,0.0,2.0
150747,2020,0.0,1.0
150750,2020,0.0,1.0
150760,2020,0.0,2.0
150780,2020,0.0,1.0
150790,2020,0.0,1.0
150795,2020,0.0,11.0
150800,2020,0.0,5.0
150803,2020,0.0,1.0
150805,2020,0.0,5.0
150810,2020,30.0,50.0
150812,2020,7.0,9.0
150820,2020,0.0,9.0
150830,2020,0.0,2.0
150835,2020,0.0,1.0
150840,2020,0.0,25.0
160020,2020,0.0,5.0
160027,2020,5.0,6.0
160030,2020,146.0,199.0
160060,2020,13.0,14.0
170200,2020,0.0,1.0
170210,2020,148.0,206.0
170230,2020,0.0,1.0
170240,2020,0.0,5.0
170255,2020,10.0,39.0
170550,2020,10.0,37.0
170930,2020,0.0,4.0
170950,2020,36.0,58.0
171050,2020,0.0,1.0
171320,2020,0.0,2.0
171610,2020,0.0,7.0
171620,2020,0.0,1.0
171650,2020,0.0,1.0
171660,2020,0.0,2.0
172090,2020,0.0,1.0
172100,2020,238.0,311.0
172120,2020,0.0,2.0
210005,2020,10.0,20.0
210043,2020,0.0,18.0
210047,2020,0.0,11.0
210080,2020,0.0,10.0
210083,2020,0.0,1.0
210090,2020,0.0,2.0
210100,2020,0.0,2.0
210120,2020,27.0,64.0
210140,2020,22.0,38.0
210160,2020,10.0,27.0
210170,2020,10.0,18.0
210177,2020,0.0,2.0
210197,2020,0.0,1.0
210232,2020,0.0,10.0
210250,2020,0.0,2.0
210280,2020,0.0,1.0
210290,2020,0.0,1.0
210300,2020,75.0,95.0
210320,2020,22.0,29.0
210330,2020,10.0,55.0
210340,2020,0.0,5.0
210350,2020,8.0,14.0
210360,2020,42.0,44.0
210370,2020,0.0,2.0
210375,2020,0.0,1.0
210405,2020,0.0,3.0
210408,2020,2.0,2.0
210410,2020,0.0,1.0
210480,2020,30.0,40.0
210530,2020,227.0,280.0
210540,2020,5.0,9.0
210547,2020,3.0,3.0
210550,2020,0.0,2.0
210565,2020,0.0,1.0
210570,2020,5.0,5.0
210610,2020,0.0,2.0
210620,2020,0.0,3.0
210630,2020,0.0,1.0
210660,2020,5.0,5.0
210690,2020,0.0,8.0
210700,2020,0.0,2.0
210710,2020,0.0,1.0
210720,2020,1.0,1.0
210730,2020,0.0,1.0
210760,2020,0.0,1.0
210805,2020,0.0,1.0
210820,2020,0.0,5.0
210830,2020,0.0,5.0
210840,2020,0.0,3.0
210845,2020,10.0,20.0
210850,2020,0.0,1.0
210860,2020,21.0,43.0
210880,2020,0.0,1.0
210890,2020,0.0,2.0
210900,2020,0.0,4.0
210910,2020,27.0,28.0
210927,2020,0.0,1.0
210940,2020,0.0,1.0
210950,2020,0.0,3.0
210970,2020,0.0,2.0
210980,2020,0.0,4.0
210990,2020,32.0,45.0
211000,2020,0.0,10.0
211003,2020,10.0,12.0
211010,2020,0.0,2.0
211023,2020,0.0,1.0
211050,2020,0.0,5.0
211060,2020,0.0,1.0
211105,2020,0.0,1.0
211120,2020,40.0,44.0
211130,2020,622.0,773.0
211150,2020,0.0,4.0
211180,2020,0.0,3.0
211210,2020,0.0,4.0
211220,2020,20.0,22.0
211230,2020,0.0,1.0
211250,2020,0.0,1.0
211280,2020,5.0,5.0
211290,2020,0.0,6.0
211400,2020,0.0,2.0
220020,2020,0.0,2.0
220030,2020,0.0,1.0
220040,2020,0.0,1.0
220050,2020,0.0,2.0
220120,2020,0.0,11.0
220190,2020,9.0,11.0
220230,2020,0.0,1.0
220330,2020,0.0,2.0
220370,2020,0.0,3.0
220390,2020,40.0,40.0
220430,2020,0.0,1.0
220580,2020,0.0,2.0
220620,2020,0.0,2.0
220700,2020,16.0,16.0
220770,2020,61.0,93.0
220780,2020,0.0,5.0
220790,2020,0.0,1.0
220800,2020,80.0,105.0
220840,2020,20.0,55.0
221000,2020,0.0,1.0
221040,2020,0.0,1.0
221050,2020,0.0,1.0
221060,2020,20.0,27.0
221080,2020,0.0,3.0
221100,2020,492.0,614.0
221110,2020,0.0,1.0
221120,2020,0.0,5.0
221130,2020,0.0,2.0
230020,2020,0.0,2.0
230040,2020,0.0,1.0
230070,2020,0.0,6.0
230100,2020,0.0,23.0
230110,2020,0.0,14.0
230130,2020,0.0,2.0
230150,2020,0.0,1.0
230160,2020,0.0,2.0
230190,2020,85.0,101.0
230210,2020,0.0,3.0
230220,2020,10.0,20.0
230250,2020,15.0,24.0
230280,2020,10.0,22.0
230330,2020,0.0,3.0
230340,2020,0.0,6.0
230360,2020,0.0,1.0
230370,2020,11.0,17.0
230390,2020,0.0,2.0
230410,2020,22.0,34.0
230420,2020,60.0,66.0
230428,2020,12.0,20.0
230440,2020,1197.0,1587.0
230523,2020,6.0,6.0
230530,2020,0.0,7.0
230540,2020,10.0,10.0
230550,2020,36.0,55.0
230580,2020,0.0,2.0
230600,2020,0.0,2.0
230625,2020,0.0,10.0
230640,2020,17.0,19.0
230655,2020,0.0,4.0
230680,2020,0.0,1.0
230700,2020,0.0,8.0
230730,2020,103.0,122.0
230750,2020,0.0,2.0
230760,2020,10.0,10.0
230765,2020,29.0,55.0
230770,2020,10.0,10.0
230780,2020,0.0,1.0
230810,2020,0.0,2.0
230840,2020,0.0,4.0
230850,2020,0.0,8.0
230940,2020,0.0,1.0
230945,2020,0.0,5.0
231020,2020,0.0,1.0
231030,2020,0.0,2.0
231050,2020,22.0,30.0
231060,2020,0.0,1.0
231085,2020,0.0,12.0
231110,2020,0.0,4.0
231126,2020,0.0,2.0
231130,2020,10.0,58.0
231135,2020,0.0,1.0
231140,2020,50.0,89.0
231160,2020,5.0,5.0
231180,2020,0.0,19.0
231190,2020,0.0,1.0
231220,2020,0.0,3.0
231230,2020,0.0,1.0
231240,2020,8.0,24.0
231270,2020,0.0,7.0
231290,2020,198.0,259.0
231310,2020,0.0,1.0
231330,2020,30.0,35.0
231340,2020,34.0,51.0
231360,2020,0.0,8.0
231380,2020,0.0,2.0
231400,2020,0.0,10.0
231410,2020,0.0,12.0
240020,2020,10.0,19.0
240100,2020,5.0,9.0
240200,2020,30.0,35.0
240230,2020,0.0,1.0
240260,2020,0.0,2.0
240310,2020,15.0,15.0
240325,2020,37.0,61.0
240400,2020,0.0,2.0
240450,2020,5.0,8.0
240470,2020,0.0,6.0
240520,2020,0.0,1.0
240580,2020,5.0,8.0
240610,2020,0.0,1.0
240650,2020,0.0,2.0
240710,2020,10.0,10.0
240720,2020,10.0,11.0
240800,2020,217.0,267.0
240810,2020,582.0,701.0
240940,2020,19.0,21.0
241070,2020,0.0,2.0
241120,2020,32.0,51.0
241140,2020,0.0,1.0
241150,2020,0.0,5.0
241200,2020,0.0,4.0
241220,2020,10.0,10.0
241260,2020,6.0,8.0
241280,2020,0.0,1.0
241335,2020,0.0,1.0
250040,2020,0.0,1.0
250240,2020,0.0,1.0
250320,2020,0.0,23.0
250370,2020,19.0,29.0
250400,2020,284.0,339.0
250440,2020,0.0,1.0
250480,2020,0.0,1.0
250570,2020,0.0,1.0
250600,2020,0.0,2.0
250630,2020,6.0,9.0
250750,2020,474.0,625.0
250840,2020,0.0,2.0
250890,2020,10.0,10.0
250920,2020,2.0,3.0
250970,2020,0.0,32.0
251080,2020,48.0,69.0
251120,2020,0.0,5.0
251130,2020,20.0,20.0
251210,2020,11.0,11.0
251230,2020,0.0,1.0
251250,2020,0.0,1.0
251370,2020,102.0,130.0
251430,2020,0.0,1.0
251620,2020,16.0,23.0
251630,2020,0.0,6.0
251650,2020,0.0,2.0
260005,2020,22.0,22.0
260010,2020,20.0,20.0
260040,2020,25.0,25.0
260110,2020,30.0,30.0
260120,2020,21.0,21.0
260140,2020,15.0,18.0
260160,2020,0.0,4.0
260190,2020,20.0,20.0
260260,2020,0.0,1.0
260290,2020,90.0,94.0
260300,2020,0.0,15.0
260345,2020,0.0,3.0
260400,2020,0.0,3.0
260410,2020,178.0,239.0
260450,2020,0.0,5.0
260570,2020,0.0,4.0
260600,2020,56.0,64.0
260620,2020,10.0,10.0
260630,2020,0.0,4.0
260740,2020,0.0,2.0
260790,2020,118.0,122.0
260845,2020,0.0,9.0
260890,2020,30.0,30.0
260900,2020,0.0,4.0
260930,2020,0.0,8.0
260940,2020,20.0,20.0
260950,2020,0.0,1.0
260960,2020,75.0,156.0
260990,2020,18.0,20.0
261000,2020,80.0,95.0
261060,2020,0.0,2.0
261070,2020,103.0,109.0
261100,2020,0.0,2.0
261110,2020,171.0,207.0
261130,2020,0.0,1.0
261160,2020,1854.0,2203.0
261170,2020,0.0,1.0
261210,2020,0.0,5.0
261220,2020,16.0,22.0
261245,2020,0.0,9.0
261247,2020,0.0,1.0
261255,2020,0.0,7.0
261260,2020,0.0,14.0
261360,2020,5.0,5.0
261370,2020,10.0,10.0
261390,2020,52.0,55.0
261410,2020,18.0,18.0
261560,2020,0.0,8.0
261640,2020,20.0,30.0
270030,2020,142.0,177.0
270130,2020,0.0,1.0
270230,2020,52.0,53.0
270240,2020,0.0,2.0
270400,2020,0.0,1.0
270430,2020,445.0,599.0
270440,2020,0.0,2.0
270630,2020,22.0,25.0
270670,2020,7.0,18.0
270730,2020,10.0,10.0
270770,2020,0.0,8.0
270800,2020,30.0,50.0
270850,2020,0.0,2.0
270860,2020,25.0,35.0
270930,2020,10.0,12.0
280020,2020,0.0,1.0
280030,2020,434.0,589.0
280130,2020,0.0,2.0
280210,2020,41.0,55.0
280290,2020,0.0,23.0
280340,2020,0.0,1.0
280350,2020,40.0,48.0
280450,2020,0.0,4.0
280480,2020,0.0,6.0
280540,2020,0.0,1.0
280570,2020,0.0,9.0
280590,2020,0.0,1.0
280670,2020,0.0,1.0
290010,2020,0.0,1.0
290070,2020,30.0,37.0
290100,2020,0.0,3.0
290160,2020,0.0,2.0
290270,2020,1.0,3.0
290290,2020,0.0,1.0
290300,2020,0.0,4.0
290320,2020,65.0,110.0
290327,2020,0.0,6.0
290340,2020,0.0,1.0
290360,2020,0.0,3.0
290390,2020,0.0,10.0
290410,2020,0.0,2.0
290450,2020,0.0,1.0
290460,2020,20.0,20.0
290490,2020,0.0,1.0
290510,2020,0.0,2.0
290520,2020,10.0,14.0
290550,2020,0.0,1.0
290560,2020,0.0,3.0
290570,2020,33.0,96.0
290590,2020,0.0,1.0
290600,2020,0.0,20.0
290650,2020,20.0,20.0
290690,2020,0.0,4.0
290750,2020,8.0,11.0
290770,2020,0.0,3.0
290810,2020,0.0,1.0
290840,2020,0.0,2.0
290850,2020,0.0,15.0
290870,2020,0.0,1.0
290890,2020,5.0,5.0
290910,2020,0.0,7.0
290930,2020,0.0,1.0
290940,2020,0.0,2.0
290970,2020,0.0,1.0
290980,2020,0.0,5.0
291040,2020,0.0,1.0
291070,2020,0.0,1.0
291072,2020,39.0,50.0
291080,2020,236.0,329.0
291110,2020,0.0,2.0
291170,2020,24.0,32.0
291190,2020,0.0,11.0
291200,2020,0.0,1.0
291210,2020,0.0,3.0
291340,2020,0.0,1.0
291360,2020,108.0,137.0
291390,2020,0.0,4.0
291400,2020,2.0,6.0
291440,2020,0.0,2.0
291460,2020,41.0,46.0
291465,2020,0.0,5.0
291470,2020,24.0,26.0
291480,2020,107.0,138.0
291490,2020,0.0,1.0
291530,2020,0.0,1.0
291560,2020,0.0,11.0
291600,2020,0.0,2.0
291640,2020,9.0,12.0
291670,2020,0.0,1.0
291685,2020,0.0,10.0
291720,2020,0.0,4.0
291730,2020,0.0,16.0
291735,2020,0.0,1.0
291750,2020,20.0,47.0
291760,2020,0.0,3.0
291800,2020,80.0,95.0
291840,2020,62.0,82.0
291845,2020,0.0,1.0
291880,2020,0.0,1.0
291920,2020,43.0,46.0
291955,2020,6.0,33.0
291980,2020,0.0,2.0
291990,2020,0.0,1.0
291992,2020,2.0,5.0
292010,2020,0.0,1.0
292020,2020,0.0,1.0
292050,2020,0.0,2.0
292100,2020,0.0,1.0
292110,2020,0.0,2.0
292120,2020,0.0,1.0
292130,2020,0.0,2.0
292170,2020,0.0,2.0
292200,2020,0.0,6.0
292210,2020,0.0,2.0
292300,2020,0.0,3.0
292310,2020,0.0,2.0
292360,2020,0.0,6.0
292370,2020,0.0,1.0
292400,2020,10.0,44.0
292450,2020,0.0,1.0
292520,2020,0.0,2.0
292530,2020,30.0,44.0
292595,2020,0.0,7.0
292600,2020,10.0,10.0
292630,2020,0.0,6.0
292640,2020,0.0,1.0
292660,2020,10.0,16.0
292690,2020,0.0,1.0
292740,2020,2061.0,2445.0
292790,2020,0.0,5.0
292800,2020,0.0,2.0
292810,2020,0.0,2.0
292820,2020,0.0,1.0
292850,2020,0.0,2.0
292860,2020,0.0,9.0
292870,2020,52.0,69.0
292880,2020,0.0,8.0
292890,2020,0.0,1.0
292900,2020,14.0,15.0
292920,2020,0.0,1.0
292930,2020,0.0,2.0
292960,2020,0.0,1.0
292990,2020,10.0,10.0
293010,2020,20.0,20.0
293015,2020,0.0,1.0
293030,2020,0.0,1.0
293050,2020,10.0,20.0
293070,2020,0.0,12.0
293075,2020,0.0,1.0
293077,2020,0.0,2.0
293130,2020,0.0,1.0
293135,2020,68.0,88.0
293150,2020,0.0,4.0
293230,2020,0.0,2.0
293260,2020,0.0,2.0
293280,2020,0.0,3.0
293290,2020,10.0,10.0
293300,2020,0.0,1.0
293320,2020,0.0,1.0
293325,2020,0.0,1.0
293330,2020,200.0,249.0
293345,2020,0.0,2.0
293360,2020,0.0,3.0
310030,2020,0.0,3.0
310120,2020,10.0,10.0
310150,2020,10.0,13.0
310160,2020,83.0,121.0
310170,2020,10.0,15.0
310210,2020,0.0,2.0
310270,2020,0.0,3.0
310280,2020,0.0,2.0
310340,2020,6.0,17.0
310350,2020,40.0,50.0
310400,2020,42.0,42.0
310490,2020,10.0,10.0
310540,2020,0.0,1.0
310560,2020,75.0,110.0
310590,2020,0.0,1.0
310620,2020,1974.0,2461.0
310670,2020,204.0,317.0
310710,2020,10.0,10.0
310740,2020,26.0,28.0
310750,2020,0.0,1.0
310840,2020,0.0,1.0
310860,2020,30.0,35.0
310900,2020,0.0,1.0
310990,2020,0.0,1.0
311000,2020,0.0,23.0
311070,2020,0.0,2.0
311120,2020,21.0,21.0
311150,2020,0.0,1.0
311230,2020,10.0,10.0
311270,2020,0.0,1.0
311300,2020,0.0,1.0
311320,2020,0.0,2.0
311330,2020,43.0,59.0
311340,2020,123.0,134.0
311510,2020,0.0,3.0
311530,2020,20.0,28.0
311550,2020,0.0,2.0
311580,2020,0.0,1.0
311800,2020,10.0,11.0
311830,2020,37.0,38.0
311860,2020,154.0,206.0
311940,2020,40.0,58.0
312090,2020,40.0,40.0
312120,2020,0.0,1.0
312160,2020,55.0,60.0
312230,2020,161.0,161.0
312260,2020,0.0,1.0
312270,2020,0.0,1.0
312390,2020,0.0,7.0
312410,2020,0.0,1.0
312510,2020,15.0,16.0
312560,2020,0.0,1.0
312610,2020,38.0,38.0
312770,2020,145.0,180.0
312800,2020,10.0,27.0
312860,2020,0.0,1.0
312870,2020,24.0,24.0
312940,2020,0.0,1.0
312980,2020,30.0,53.0
313130,2020,140.0,164.0
313170,2020,45.0,50.0
313190,2020,0.0,2.0
313210,2020,0.0,2.0
313240,2020,68.0,123.0
313250,2020,0.0,3.0
313270,2020,1.0,3.0
313310,2020,5.0,5.0
313330,2020,10.0,14.0
313350,2020,0.0,4.0
313380,2020,20.0,20.0
313420,2020,48.0,49.0
313440,2020,0.0,2.0
313510,2020,25.0,31.0
313520,2020,10.0,10.0
313540,2020,0.0,1.0
313580,2020,0.0,18.0
313620,2020,25.0,27.0
313630,2020,10.0,12.0
313665,2020,0.0,1.0
313670,2020,419.0,449.0
313700,2020,0.0,3.0
313710,2020,0.0,1.0
313720,2020,20.0,20.0
313760,2020,10.0,10.0
313770,2020,0.0,1.0
313790,2020,0.0,1.0
313800,2020,0.0,1.0
313820,2020,60.0,62.0
313840,2020,29.0,31.0
313920,2020,0.0,10.0
313930,2020,0.0,5.0
313940,2020,52.0,73.0
313950,2020,10.0,11.0
313960,2020,0.0,1.0
313980,2020,0.0,1.0
314000,2020,0.0,4.0
314090,2020,0.0,1.0
314180,2020,0.0,3.0
314220,2020,0.0,2.0
314260,2020,0.0,1.0
314270,2020,0.0,1.0
314310,2020,18.0,22.0
314330,2020,191.0,206.0
314390,2020,90.0,98.0
314400,2020,0.0,1.0
314430,2020,10.0,10.0
314470,2020,0.0,2.0
314480,2020,121.0,139.0
314500,2020,0.0,1.0
314520,2020,20.0,35.0
314560,2020,30.0,30.0
314590,2020,10.0,10.0
314610,2020,23.0,37.0
314630,2020,0.0,7.0
314700,2020,13.0,44.0
314710,2020,30.0,30.0
314790,2020,95.0,100.0
314800,2020,128.0,131.0
314810,2020,46.0,72.0
314860,2020,6.0,6.0
314870,2020,0.0,6.0
315030,2020,0.0,2.0
315080,2020,0.0,2.0
315110,2020,0.0,2.0
315120,2020,29.0,33.0
315150,2020,10.0,13.0
315180,2020,127.0,137.0
315190,2020,0.0,2.0
315200,2020,0.0,1.0
315210,2020,64.0,75.0
315220,2020,5.0,5.0
315250,2020,99.0,100.0
315280,2020,0.0,1.0
315420,2020,0.0,1.0
315460,2020,10.0,27.0
315520,2020,0.0,2.0
315550,2020,0.0,1.0
315670,2020,0.0,5.0
315680,2020,0.0,1.0
315700,2020,10.0,10.0
315710,2020,0.0,1.0
315780,2020,12.0,12.0
315790,2020,0.0,1.0
315960,2020,10.0,10.0
315990,2020,10.0,10.0
316040,2020,10.0,10.0
316070,2020,16.0,16.0
316100,2020,0.0,1.0
316200,2020,0.0,1.0
316210,2020,10.0,10.0
316220,2020,0.0,4.0
316250,2020,79.0,88.0
316270,2020,0.0,1.0
316370,2020,42.0,42.0
316470,2020,47.0,62.0
316530,2020,0.0,1.0
316720,2020,90.0,92.0
316800,2020,26.0,28.0
316860,2020,80.0,81.0
316870,2020,18.0,19.0
316920,2020,0.0,1.0
316930,2020,32.0,38.0
316935,2020,0.0,1.0
316940,2020,20.0,20.0
316960,2020,0.0,6.0
316970,2020,10.0,13.0
316990,2020,59.0,66.0
317010,2020,146.0,189.0
317020,2020,377.0,430.0
317040,2020,10.0,18.0
317070,2020,71.0,75.0
317120,2020,10.0,11.0
317130,2020,42.0,42.0
317170,2020,0.0,1.0
317200,2020,10.0,10.0
320020,2020,0.0,1.0
320040,2020,0.0,1.0
320060,2020,20.0,20.0
320080,2020,0.0,9.0
320090,2020,10.0,13.0
320120,2020,162.0,186.0
320130,2020,60.0,62.0
320140,2020,0.0,6.0
320150,2020,160.0,169.0
320160,2020,0.0,1.0
320170,2020,0.0,1.0
320230,2020,28.0,34.0
320240,2020,10.0,10.0
320245,2020,0.0,3.0
320260,2020,0.0,2.0
320270,2020,0.0,6.0
320280,2020,20.0,20.0
320290,2020,0.0,1.0
320310,2020,0.0,1.0
320316,2020,0.0,3.0
320320,2020,77.0,105.0
320340,2020,0.0,4.0
320390,2020,0.0,1.0
320435,2020,0.0,2.0
320460,2020,20.0,23.0
320470,2020,0.0,1.0
320480,2020,19.0,31.0
320490,2020,77.0,81.0
320500,2020,489.0,532.0
320506,2020,10.0,13.0
320520,2020,327.0,362.0
320530,2020,325.0,384.0
330010,2020,78.0,137.0
330020,2020,26.0,62.0
330022,2020,0.0,5.0
330023,2020,0.0,6.0
330025,2020,14.0,15.0
330030,2020,14.0,16.0
330040,2020,87.0,93.0
330045,2020,65.0,135.0
330050,2020,0.0,2.0
330060,2020,50.0,52.0
330070,2020,75.0,89.0
330080,2020,0.0,2.0
330090,2020,4.0,6.0
330093,2020,5.0,5.0
330100,2020,361.0,472.0
330110,2020,20.0,20.0
330120,2020,0.0,4.0
330130,2020,0.0,19.0
330140,2020,11.0,11.0
330150,2020,10.0,10.0
330170,2020,605.0,656.0
330185,2020,10.0,11.0
330190,2020,51.0,58.0
330200,2020,15.0,17.0
330210,2020,11.0,16.0
330220,2020,112.0,117.0
330227,2020,9.0,9.0
330240,2020,168.0,189.0
330250,2020,30.0,37.0
330260,2020,0.0,9.0
330270,2020,45.0,59.0
330280,2020,0.0,4.0
330285,2020,10.0,25.0
330290,2020,10.0,13.0
330300,2020,15.0,18.0
330310,2020,0.0,4.0
330320,2020,99.0,103.0
330330,2020,411.0,477.0
330340,2020,94.0,119.0
330350,2020,213.0,254.0
330360,2020,0.0,8.0
330370,2020,17.0,24.0
330380,2020,0.0,2.0
330390,2020,341.0,371.0
330395,2020,0.0,1.0
330400,2020,0.0,4.0
330411,2020,6.0,7.0
330412,2020,0.0,1.0
330414,2020,0.0,10.0
330415,2020,16.0,18.0
330420,2020,68.0,102.0
330430,2020,17.0,20.0
330440,2020,0.0,9.0
330452,2020,27.0,27.0
330455,2020,4595.0,5858.0
330470,2020,8.0,20.0
330475,2020,0.0,4.0
330480,2020,10.0,12.0
330490,2020,339.0,398.0
330500,2020,10.0,10.0
330510,2020,86.0,118.0
330515,2020,0.0,1.0
330520,2020,0.0,9.0
330530,2020,0.0,4.0
330540,2020,10.0,10.0
330550,2020,34.0,46.0
330555,2020,0.0,5.0
330580,2020,59.0,65.0
330590,2020,0.0,3.0
330600,2020,18.0,18.0
330610,2020,40.0,43.0
330615,2020,0.0,2.0
330620,2020,103.0,118.0
330630,2020,299.0,344.0
350010,2020,15.0,15.0
350160,2020,84.0,84.0
350170,2020,10.0,10.0
350190,2020,28.0,29.0
350210,2020,20.0,22.0
350220,2020,0.0,10.0
350250,2020,9.0,21.0
350270,2020,0.0,3.0
350280,2020,79.0,126.0
350320,2020,67.0,108.0
350330,2020,43.0,57.0
350380,2020,8.0,8.0
350390,2020,28.0,36.0
350400,2020,59.0,69.0
350410,2020,27.0,27.0
350420,2020,0.0,4.0
350450,2020,20.0,25.0
350520,2020,0.0,7.0
350530,2020,0.0,7.0
350550,2020,142.0,160.0
350570,2020,114.0,153.0
350580,2020,5.0,5.0
350590,2020,15.0,15.0
350600,2020,215.0,246.0
350610,2020,26.0,28.0
350635,2020,5.0,19.0
350650,2020,25.0,31.0
350700,2020,0.0,2.0
350710,2020,0.0,2.0
350750,2020,101.0,125.0
350760,2020,84.0,104.0
350790,2020,0.0,1.0
350810,2020,0.0,8.0
350850,2020,9.0,11.0
350900,2020,29.0,46.0
350920,2020,18.0,20.0
350940,2020,0.0,2.0
350950,2020,741.0,839.0
350960,2020,0.0,2.0
351020,2020,5.0,10.0
351040,2020,14.0,19.0
351050,2020,43.0,65.0
351060,2020,45.0,62.0
351110,2020,98.0,107.0
351140,2020,0.0,2.0
351150,2020,0.0,6.0
351220,2020,0.0,3.0
351280,2020,8.0,28.0
351300,2020,56.0,108.0
351340,2020,20.0,30.0
351350,2020,45.0,47.0
351380,2020,95.0,151.0
351430,2020,0.0,8.0
351440,2020,20.0,20.0
351500,2020,10.0,20.0
351510,2020,0.0,6.0
351518,2020,10.0,10.0
351550,2020,20.0,20.0
351570,2020,53.0,97.0
351620,2020,98.0,112.0
351630,2020,29.0,47.0
351640,2020,74.0,88.0
351670,2020,10.0,11.0
351760,2020,0.0,3.0
351830,2020,2.0,2.0
351840,2020,102.0,104.0
351870,2020,96.0,111.0
351880,2020,378.0,442.0
351907,2020,16.0,43.0
351960,2020,10.0,10.0
351970,2020,0.0,10.0
352010,2020,10.0,11.0
352040,2020,5.0,11.0
352044,2020,10.0,19.0
352050,2020,82.0,86.0
352130,2020,10.0,10.0
352180,2020,0.0,2.0
352210,2020,45.0,55.0
352220,2020,45.0,110.0
352230,2020,26.0,32.0
352240,2020,25.0,27.0
352250,2020,56.0,87.0
352260,2020,35.0,40.0
352270,2020,9.0,20.0
352280,2020,0.0,3.0
352310,2020,42.0,42.0
352320,2020,0.0,19.0
352340,2020,18.0,28.0
352360,2020,0.0,1.0
352390,2020,58.0,72.0
352400,2020,9.0,14.0
352410,2020,23.0,25.0
352430,2020,23.0,25.0
352440,2020,86.0,99.0
352470,2020,8.0,8.0
352480,2020,34.0,36.0
352500,2020,0.0,10.0
352520,2020,0.0,1.0
352530,2020,78.0,79.0
352590,2020,173.0,202.0
352640,2020,10.0,12.0
352670,2020,18.0,18.0
352680,2020,15.0,15.0
352690,2020,131.0,158.0
352710,2020,37.0,44.0
352720,2020,40.0,50.0
352730,2020,4.0,4.0
352810,2020,0.0,1.0
352850,2020,10.0,11.0
352900,2020,187.0,202.0
352930,2020,36.0,44.0
352940,2020,103.0,136.0
352970,2020,0.0,6.0
353010,2020,10.0,12.0
353030,2020,0.0,2.0
353050,2020,20.0,20.0
353060,2020,212.0,245.0
353070,2020,50.0,60.0
353080,2020,36.0,41.0
353130,2020,23.0,26.0
353190,2020,3.0,14.0
353200,2020,0.0,2.0
353340,2020,0.0,2.0
353350,2020,10.0,10.0
353390,2020,17.0,22.0
353440,2020,204.0,296.0
353460,2020,6.0,7.0
353470,2020,48.0,55.0
353530,2020,0.0,13.0
353550,2020,15.0,15.0
353580,2020,7.0,7.0
353620,2020,26.0,37.0
353650,2020,16.0,20.0
353670,2020,8.0,8.0
353710,2020,10.0,10.0
353730,2020,38.0,41.0
353740,2020,0.0,4.0
353780,2020,5.0,10.0
353800,2020,45.0,60.0
353870,2020,191.0,241.0
353930,2020,15.0,15.0
354060,2020,10.0,10.0
354070,2020,11.0,11.0
354100,2020,90.0,106.0
354130,2020,10.0,10.0
354140,2020,139.0,203.0
354150,2020,10.0,10.0
354160,2020,10.0,13.0
354220,2020,15.0,17.0
354240,2020,0.0,2.0
354260,2020,50.0,50.0
354300,2020,0.0,5.0
354330,2020,11.0,29.0
354340,2020,432.0,507.0
354390,2020,57.0,84.0
354400,2020,5.0,5.0
354425,2020,0.0,2.0
354520,2020,20.0,32.0
354530,2020,0.0,5.0
354580,2020,32.0,43.0
354640,2020,21.0,33.0
354660,2020,16.0,16.0
354680,2020,7.0,16.0
354730,2020,0.0,42.0
354780,2020,456.0,548.0
354850,2020,459.0,491.0
354870,2020,454.0,518.0
354880,2020,308.0,341.0
354890,2020,99.0,110.0
354910,2020,30.0,30.0
354940,2020,18.0,18.0
354970,2020,12.0,16.0
354980,2020,475.0,579.0
354990,2020,330.0,380.0
355010,2020,5.0,16.0
355030,2020,6875.0,8449.0
355040,2020,10.0,10.0
355060,2020,20.0,20.0
355070,2020,30.0,30.0
355100,2020,36.0,48.0
355150,2020,23.0,27.0
355170,2020,43.0,56.0
355210,2020,7.0,7.0
355220,2020,341.0,384.0
355240,2020,60.0,78.0
355250,2020,52.0,81.0
355280,2020,51.0,98.0
355300,2020,0.0,1.0
355360,2020,0.0,9.0
355370,2020,19.0,28.0
355380,2020,10.0,11.0
355400,2020,29.0,58.0
355410,2020,104.0,124.0
355450,2020,0.0,1.0
355500,2020,39.0,39.0
355540,2020,10.0,25.0
